AvgSpotLen	BioSample	BioSampleModel	Experiment	Instrument	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	age	dev_stage	ecotype	geo_loc_name	tissue	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
202	SAMN03326669	Plant	SRX972508	Illumina HiSeq 2000	7068	2015-03-30	1184	796	Arabidopsis thaliana	2016-05-06	SRR1945825	SRS887937	7068	not applicable	not applicable	7068	Italy	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326670	Plant	SRX972509	Illumina HiSeq 2000	7071	2015-03-30	2346	1555	Arabidopsis thaliana	2016-05-06	SRR1945826	SRS887938	7071	not applicable	not applicable	7071	France	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326671	Plant	SRX972510	Illumina HiSeq 2000	7072	2015-03-30	1767	1156	Arabidopsis thaliana	2016-05-06	SRR1945827	SRS887935	7072	not applicable	not applicable	7072	Russia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326672	Plant	SRX972511	Illumina HiSeq 2000	7077	2015-03-30	1909	1246	Arabidopsis thaliana	2016-05-06	SRR1945828	SRS887934	7077	not applicable	not applicable	7077	Portugal	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326673	Plant	SRX972512	Illumina HiSeq 2000	7081	2015-03-30	5986	3927	Arabidopsis thaliana	2016-05-06	SRR1945829	SRS887931	7081	not applicable	not applicable	7081	Portugal	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326674	Plant	SRX972513	Illumina HiSeq 2000	7092	2015-03-30	2172	1437	Arabidopsis thaliana	2016-05-06	SRR1945830	SRS887930	7092	not applicable	not applicable	7092	France	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326675	Plant	SRX972514	Illumina HiSeq 2000	7094	2015-03-30	1750	1124	Arabidopsis thaliana	2016-05-06	SRR1945831	SRS887933	7094	not applicable	not applicable	7094	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326676	Plant	SRX972515	Illumina HiSeq 2000	7096	2015-03-30	1863	1213	Arabidopsis thaliana	2016-05-06	SRR1945832	SRS887932	7096	not applicable	not applicable	7096	France	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326677	Plant	SRX972516	Illumina HiSeq 2000	7102	2015-03-30	12751	9305	Arabidopsis thaliana	2016-05-06	SRR1945833	SRS887928	7102	not applicable	not applicable	7102	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326678	Plant	SRX972517	Illumina HiSeq 2000	7103	2015-03-30	1717	1113	Arabidopsis thaliana	2016-05-06	SRR1945834	SRS887927	7103	not applicable	not applicable	7103	Czech Republic	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326679	Plant	SRX972518	Illumina HiSeq 2000	7106	2015-03-30	1850	1202	Arabidopsis thaliana	2016-05-06	SRR1945835	SRS887929	7106	not applicable	not applicable	7106	Germany	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326680	Plant	SRX972519	Illumina HiSeq 2000	7107	2015-03-30	1833	1202	Arabidopsis thaliana	2016-05-06	SRR1945836	SRS887926	7107	not applicable	not applicable	7107	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326681	Plant	SRX972520	Illumina HiSeq 2000	7109	2015-03-30	1765	1155	Arabidopsis thaliana	2016-05-06	SRR1945837	SRS887925	7109	not applicable	not applicable	7109	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
102	SAMN03326682	Plant	SRX972521	Illumina Genome Analyzer II	7111	2015-03-30	3061	1240	Arabidopsis thaliana	2016-05-06	SRR1945838	SRS887920	7111	not applicable	not applicable	7111	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326683	Plant	SRX972522	Illumina HiSeq 2000	7117	2015-03-30	4099	2841	Arabidopsis thaliana	2016-05-06	SRR1945839	SRS887919	7117	not applicable	not applicable	7117	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326684	Plant	SRX972523	Illumina HiSeq 2000	7119	2015-03-30	2196	1455	Arabidopsis thaliana	2016-05-06	SRR1945840	SRS887918	7119	not applicable	not applicable	7119	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326685	Plant	SRX972524	Illumina HiSeq 2000	7120	2015-03-30	2426	1604	Arabidopsis thaliana	2016-05-06	SRR1945841	SRS887917	7120	not applicable	not applicable	7120	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326686	Plant	SRX972525	Illumina HiSeq 2000	7125	2015-03-30	3012	2028	Arabidopsis thaliana	2016-05-06	SRR1945842	SRS887924	7125	not applicable	not applicable	7125	Germany	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326687	Plant	SRX972526	Illumina HiSeq 2000	7126	2015-03-30	2347	1560	Arabidopsis thaliana	2016-05-06	SRR1945843	SRS887923	7126	not applicable	not applicable	7126	Finland	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326688	Plant	SRX972527	Illumina HiSeq 2000	7127	2015-03-30	2007	1317	Arabidopsis thaliana	2016-05-06	SRR1945844	SRS887914	7127	not applicable	not applicable	7127	Estonia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326689	Plant	SRX972528	Illumina HiSeq 2000	7130	2015-03-30	3190	2138	Arabidopsis thaliana	2016-05-06	SRR1945845	SRS887913	7130	not applicable	not applicable	7130	France	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326690	Plant	SRX972529	Illumina HiSeq 2000	7133	2015-03-30	1956	1280	Arabidopsis thaliana	2016-05-06	SRR1945846	SRS887922	7133	not applicable	not applicable	7133	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326691	Plant	SRX972530	Illumina HiSeq 2000	7138	2015-03-30	2164	1452	Arabidopsis thaliana	2016-05-06	SRR1945847	SRS887921	7138	not applicable	not applicable	7138	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326692	Plant	SRX972531	Illumina HiSeq 2000	7143	2015-03-30	3732	2625	Arabidopsis thaliana	2016-05-06	SRR1945848	SRS887916	7143	not applicable	not applicable	7143	Netherlands	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326693	Plant	SRX972532	Illumina HiSeq 2000	7147	2015-03-30	2173	1535	Arabidopsis thaliana	2016-05-06	SRR1945849	SRS887915	7147	not applicable	not applicable	7147	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326694	Plant	SRX972533	Illumina HiSeq 2000	7158	2015-03-30	2160	1383	Arabidopsis thaliana	2016-05-06	SRR1945850	SRS887911	7158	not applicable	not applicable	7158	Austria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326695	Plant	SRX972534	Illumina HiSeq 2000	7160	2015-03-30	1715	1114	Arabidopsis thaliana	2016-05-06	SRR1945851	SRS887910	7160	not applicable	not applicable	7160	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326696	Plant	SRX972535	Illumina HiSeq 2000	7161	2015-03-30	3370	2215	Arabidopsis thaliana	2016-05-06	SRR1945852	SRS887912	7161	not applicable	not applicable	7161	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326697	Plant	SRX972536	Illumina HiSeq 2000	7162	2015-03-30	1658	1042	Arabidopsis thaliana	2016-05-06	SRR1945853	SRS887909	7162	not applicable	not applicable	7162	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326698	Plant	SRX972537	Illumina HiSeq 2000	7163	2015-03-30	1940	1286	Arabidopsis thaliana	2016-05-06	SRR1945854	SRS887904	7163	not applicable	not applicable	7163	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326699	Plant	SRX972538	Illumina HiSeq 2000	7164	2015-03-30	1874	1224	Arabidopsis thaliana	2016-05-06	SRR1945855	SRS887905	7164	not applicable	not applicable	7164	Denmark	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326700	Plant	SRX972539	Illumina HiSeq 2000	7165	2015-03-30	2151	1402	Arabidopsis thaliana	2016-05-06	SRR1945856	SRS887907	7165	not applicable	not applicable	7165	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326701	Plant	SRX972540	Illumina HiSeq 2000	7169	2015-03-30	2191	1448	Arabidopsis thaliana	2016-05-06	SRR1945857	SRS887908	7169	not applicable	not applicable	7169	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326702	Plant	SRX972541	Illumina HiSeq 2000	7177	2015-03-30	2066	1297	Arabidopsis thaliana	2016-05-06	SRR1945858	SRS887906	7177	not applicable	not applicable	7177	Czech Republic	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326703	Plant	SRX972542	Illumina HiSeq 2000	7181	2015-03-30	1983	1302	Arabidopsis thaliana	2016-05-06	SRR1945859	SRS887903	7181	not applicable	not applicable	7181	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326704	Plant	SRX972543	Illumina HiSeq 2000	7183	2015-03-30	7026	4900	Arabidopsis thaliana	2016-05-06	SRR1945860	SRS887902	7183	not applicable	not applicable	7183	India	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
102	SAMN03326705	Plant	SRX972544	Illumina Genome Analyzer II	7186	2015-03-30	2806	1520	Arabidopsis thaliana	2016-05-06	SRR1945861	SRS887900	7186	not applicable	not applicable	7186	Lithuania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326706	Plant	SRX972545	Illumina HiSeq 2000	7192	2015-03-30	2003	1268	Arabidopsis thaliana	2016-05-06	SRR1945862	SRS887901	7192	not applicable	not applicable	7192	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326707	Plant	SRX972546	Illumina HiSeq 2000	7199	2015-03-30	3888	2705	Arabidopsis thaliana	2016-05-06	SRR1945863	SRS887899	7199	not applicable	not applicable	7199	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326708	Plant	SRX972547	Illumina HiSeq 2000	7202	2015-03-30	6239	4366	Arabidopsis thaliana	2016-05-06	SRR1945864	SRS887895	7202	not applicable	not applicable	7202	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326709	Plant	SRX972548	Illumina HiSeq 2000	7203	2015-03-30	3395	2275	Arabidopsis thaliana	2016-05-06	SRR1945865	SRS887894	7203	not applicable	not applicable	7203	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326710	Plant	SRX972549	Illumina HiSeq 2000	7207	2015-03-30	1884	1306	Arabidopsis thaliana	2016-05-06	SRR1945866	SRS887893	7207	not applicable	not applicable	7207	Japan	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326711	Plant	SRX972550	Illumina HiSeq 2000	7208	2015-03-30	18833	13813	Arabidopsis thaliana	2016-05-06	SRR1945867	SRS887892	7208	not applicable	not applicable	7208	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326712	Plant	SRX972551	Illumina HiSeq 2000	7209	2015-03-30	3868	2676	Arabidopsis thaliana	2016-05-06	SRR1945868	SRS887891	7209	not applicable	not applicable	7209	Poland	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
102	SAMN03326713	Plant	SRX972552	Illumina Genome Analyzer II	7213	2015-03-30	2386	923	Arabidopsis thaliana	2016-05-06	SRR1945869	SRS887898	7213	not applicable	not applicable	7213	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326714	Plant	SRX972553	Illumina HiSeq 2000	7217	2015-03-30	2195	1466	Arabidopsis thaliana	2016-05-06	SRR1945870	SRS887897	7217	not applicable	not applicable	7217	France	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326715	Plant	SRX972554	Illumina HiSeq 2000	7218	2015-03-30	1735	1090	Arabidopsis thaliana	2016-05-06	SRR1945871	SRS887896	7218	not applicable	not applicable	7218	Netherlands	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326716	Plant	SRX972555	Illumina HiSeq 2000	7223	2015-03-30	1673	1054	Arabidopsis thaliana	2016-05-06	SRR1945872	SRS887889	7223	not applicable	not applicable	7223	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326717	Plant	SRX972556	Illumina HiSeq 2000	7231	2015-03-30	1955	1254	Arabidopsis thaliana	2016-05-06	SRR1945873	SRS887888	7231	not applicable	not applicable	7231	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326718	Plant	SRX972557	Illumina HiSeq 2000	7236	2015-03-30	1848	1159	Arabidopsis thaliana	2016-05-06	SRR1945874	SRS887890	7236	not applicable	not applicable	7236	Lithuania	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326719	Plant	SRX972558	Illumina HiSeq 2000	7244	2015-03-30	1620	1015	Arabidopsis thaliana	2016-05-06	SRR1945875	SRS887884	7244	not applicable	not applicable	7244	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326720	Plant	SRX972559	Illumina HiSeq 2000	7248	2015-03-30	4425	3243	Arabidopsis thaliana	2016-05-06	SRR1945876	SRS887885	7248	not applicable	not applicable	7248	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326721	Plant	SRX972560	Illumina HiSeq 2000	7250	2015-03-30	3658	2430	Arabidopsis thaliana	2016-05-06	SRR1945877	SRS887887	7250	not applicable	not applicable	7250	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326722	Plant	SRX972561	Illumina HiSeq 2000	7255	2015-03-30	1748	1097	Arabidopsis thaliana	2016-05-06	SRR1945878	SRS887886	7255	not applicable	not applicable	7255	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326723	Plant	SRX972562	Illumina HiSeq 2000	7258	2015-03-30	2150	1377	Arabidopsis thaliana	2016-05-06	SRR1945879	SRS887880	7258	not applicable	not applicable	7258	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326724	Plant	SRX972563	Illumina HiSeq 2000	7268	2015-03-30	1714	1100	Arabidopsis thaliana	2016-05-06	SRR1945880	SRS887879	7268	not applicable	not applicable	7268	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
102	SAMN03326725	Plant	SRX972564	Illumina Genome Analyzer II	7273	2015-03-30	3020	1652	Arabidopsis thaliana	2016-05-06	SRR1945881	SRS887882	7273	not applicable	not applicable	7273	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326726	Plant	SRX972565	Illumina HiSeq 2000	7276	2015-03-30	2037	1313	Arabidopsis thaliana	2016-05-06	SRR1945882	SRS887881	7276	not applicable	not applicable	7276	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326727	Plant	SRX972566	Illumina HiSeq 2000	7280	2015-03-30	3137	2137	Arabidopsis thaliana	2016-05-06	SRR1945883	SRS887883	7280	not applicable	not applicable	7280	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326728	Plant	SRX972567	Illumina HiSeq 2000	7282	2015-03-30	3786	2771	Arabidopsis thaliana	2016-05-06	SRR1945884	SRS887877	7282	not applicable	not applicable	7282	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326729	Plant	SRX972568	Illumina HiSeq 2000	7287	2015-03-30	10600	7757	Arabidopsis thaliana	2016-05-06	SRR1945885	SRS887876	7287	not applicable	not applicable	7287	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
102	SAMN03326730	Plant	SRX972569	Illumina Genome Analyzer II	7288	2015-03-30	3246	1325	Arabidopsis thaliana	2016-05-06	SRR1945886	SRS887878	7288	not applicable	not applicable	7288	Norway	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326731	Plant	SRX972570	Illumina HiSeq 2000	7296	2015-03-30	2207	1401	Arabidopsis thaliana	2016-05-06	SRR1945887	SRS887873	7296	not applicable	not applicable	7296	Russia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326732	Plant	SRX972571	Illumina HiSeq 2000	7298	2015-03-30	1834	1176	Arabidopsis thaliana	2016-05-06	SRR1945888	SRS887872	7298	not applicable	not applicable	7298	Austria	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326733	Plant	SRX972572	Illumina HiSeq 2000	7305	2015-03-30	1952	1280	Arabidopsis thaliana	2016-05-06	SRR1945889	SRS887875	7305	not applicable	not applicable	7305	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326734	Plant	SRX972573	Illumina HiSeq 2000	7306	2015-03-30	1714	1101	Arabidopsis thaliana	2016-05-06	SRR1945890	SRS887874	7306	not applicable	not applicable	7306	Canada	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326735	Plant	SRX972574	Illumina HiSeq 2000	7307	2015-03-30	4217	2826	Arabidopsis thaliana	2016-05-06	SRR1945891	SRS887871	7307	not applicable	not applicable	7307	France	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326736	Plant	SRX972575	Illumina HiSeq 2000	7314	2015-03-30	2924	1986	Arabidopsis thaliana	2016-05-06	SRR1945892	SRS887870	7314	not applicable	not applicable	7314	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326737	Plant	SRX972576	Illumina HiSeq 2000	7316	2015-03-30	1852	1216	Arabidopsis thaliana	2016-05-06	SRR1945893	SRS887869	7316	not applicable	not applicable	7316	Netherlands	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326738	Plant	SRX972577	Illumina HiSeq 2000	7319	2015-03-30	1601	1026	Arabidopsis thaliana	2016-05-06	SRR1945894	SRS887868	7319	not applicable	not applicable	7319	Italy	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326739	Plant	SRX972578	Illumina HiSeq 2000	7320	2015-03-30	1263	829	Arabidopsis thaliana	2016-05-06	SRR1945895	SRS887867	7320	not applicable	not applicable	7320	France	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
102	SAMN03326740	Plant	SRX972579	Illumina Genome Analyzer II	7322	2015-03-30	2995	1175	Arabidopsis thaliana	2016-05-06	SRR1945896	SRS887866	7322	not applicable	not applicable	7322	Russia	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326741	Plant	SRX972580	Illumina HiSeq 2000	7323	2015-03-30	3131	2018	Arabidopsis thaliana	2016-05-06	SRR1945897	SRS887863	7323	not applicable	not applicable	7323	Ukraine	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326742	Plant	SRX972581	Illumina HiSeq 2000	7327	2015-03-30	3824	2635	Arabidopsis thaliana	2016-05-06	SRR1945898	SRS887862	7327	not applicable	not applicable	7327	Spain	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
102	SAMN03326743	Plant	SRX972582	Illumina Genome Analyzer II	7328	2015-03-30	3103	1222	Arabidopsis thaliana	2016-05-06	SRR1945899	SRS887861	7328	not applicable	not applicable	7328	Spain	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326744	Plant	SRX972583	Illumina HiSeq 2000	7332	2015-03-30	1741	1122	Arabidopsis thaliana	2016-05-06	SRR1945900	SRS887860	7332	not applicable	not applicable	7332	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326745	Plant	SRX972584	Illumina HiSeq 2000	7333	2015-03-30	1522	982	Arabidopsis thaliana	2016-05-06	SRR1945901	SRS887859	7333	not applicable	not applicable	7333	Italy	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326746	Plant	SRX972585	Illumina HiSeq 2000	7337	2015-03-30	1645	1048	Arabidopsis thaliana	2016-05-06	SRR1945902	SRS887864	7337	not applicable	not applicable	7337	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326747	Plant	SRX972586	Illumina HiSeq 2000	7342	2015-03-30	3212	2184	Arabidopsis thaliana	2016-05-06	SRR1945903	SRS887865	7342	not applicable	not applicable	7342	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326748	Plant	SRX972587	Illumina HiSeq 2000	7343	2015-03-30	1649	1061	Arabidopsis thaliana	2016-05-06	SRR1945904	SRS887858	7343	not applicable	not applicable	7343	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326749	Plant	SRX972588	Illumina HiSeq 2000	7344	2015-03-30	1083	700	Arabidopsis thaliana	2016-05-06	SRR1945905	SRS887855	7344	not applicable	not applicable	7344	Germany	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
